0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
0.3007021428892509,12.466357046877176,9.579452067487663,0.7082682402032447,5.829027671085694,0.4776744703561264,6.623352845240344,19.021988213060915,2.4924282909085815,16.593870666840502,19.83247616785902,16.10422209596167,0.8278781463793905,15.121161630889405,18.397458575050393,18.507408323233015,7.601368663654111,12.691311065202186,8.574829356980283,12.542809972133169,14.213898847998262,17.232051726540494,1.0475093725572981,14.951116958026292,13.650047652928905,3.3230773101765188,0.7806262282471499,7.426582118881326,15.711564011519538,19.878958287486086,5.701904390517354,10.527877746440852,3.266531021531345,2.4243608527807092,6.133132734785405,5.328958210825318,13.109078418079537,18.87617218076238,2.502186620680258,3.4022855839936095,1.35208377123065,4.560156728776876,14.651681547467259,9.693686912345235,12.758797970293914,19.73031542486249,10.171983137072889,16.199703604392283,17.63648070089027,9.238131740633676,1.056487570270881,19.697569322186524,9.742909749909812,14.731723978328128,5.610897720455215,15.49210742014675,12.644009925908373,16.725947739911522,17.194105811756664,19.95887098185779,12.190480440806779,13.73442688958167,3.822416762886076,8.644877719532127,16.833705770332514,1.2151799415975972,6.198831075169782,15.215420895072855,0.7443383966945394,2.2669399974629667,0.3387789652274842,9.41630244793705,18.423833947129154,12.276478766659745,1.4718280923252491,17.96301725071673,0.8519702673228058,0.7537183946252335,9.199018836317824,8.090722785392918
3.771574710810608,12.526070009751749,6.786134944089848,6.398709389118407,12.438790644253071,9.595335868936106,1.8520006683360335,4.0570521486238125,9.018828110446368,3.3582098708162467,6.640035945326119,16.22358222198882,2.8902053297076002,1.3801390484777798,17.56805079074383,14.3589555333106,16.561409343427673,4.6354934297658,19.889515075896416,7.921225212741172,12.058724553234391,15.524377801713191,18.291929130966537,17.96308935938682,14.728736768490077,3.435903560789686,11.893786344470358,8.732400930020908,6.221271262418988,1.214501712222713,13.662710172794363,15.01323596492719,10.18093166389204,5.067520787858117,13.809422433606809,7.476714154843158,16.533437185940578,3.044055906139964,6.797014683312391,15.200846288615566,16.038081545624596,9.468345153668915,14.760695043184063,3.6895897058684146,9.114193467295092,8.005191146073091,13.949857884378643,7.741499813965609,16.073308901313787,14.252999454278276,4.285315828778938,13.776981742773485,12.989573933254789,10.05598072134012,19.591343475846937,15.645594763455684,5.976675274596892,4.9449235484327065,6.617268651907315,3.0917388554108705,1.4607451702215712,13.5134930646351,3.3831787567093308,14.21419044945762,1.2516255191113035,15.017321874393954,8.486489628818477,10.639210193091909,11.15945094862493,11.948344784993012,3.8108305627532046,11.248795239962874,12.659917149727242,9.296359424350602,12.20474863101089,4.081439083229384,3.7008585773811276,19.480332175393087,8.151855614514893,8.94362360677033
16.934085010044747,3.4561988706104407,18.719461920363557,17.966186812133774,16.951022325699128,17.690840507034828,13.78681390063682,16.962250705957203,13.382923022798185,15.97382151171201,10.619610803128781,0.38986310011734693,4.514162088090465,7.491378566391107,0.5586123039931423,13.252806472051507,18.65895977750038,1.1145492394578183,7.312264129932416,15.735030831649564,15.532646166629707,3.906159890525933,4.907475019949626,10.209052569698052,3.4992527484221814,12.609646138225214,6.232784450514828,8.23246444444062,13.290506979737414,19.638157533888496,6.44300040130696,1.4029108916333843,12.911548250362138,5.810922728836376,16.85198504757528,9.82153726800409,18.824116522375288,6.337221220830321,9.658148850625928,10.616888448730759,11.971289967296633,5.914683343653946,3.105152698495268,8.140160413600604,19.15812744651397,5.638157943597475,13.324217928697419,7.6473310560665215,6.217771650783979,0.7585385249905308,19.681102082940114,3.3585759860428666,15.78965192124928,5.438625190328321,18.767634768452226,2.806954572364093,6.480120311050285,11.156026135377985,0.3316967771350776,0.1535564908627718,1.703651339702832,5.323279756713699,16.73140732280751,2.3476761041635186,9.635666367190819,10.50528268313055,13.897788144617218,11.127490779153586,5.465663034156445,12.632594677284379,5.854877802191094,8.777219146170989,0.19889533118986558,10.645539014368433,19.0703580866121,5.221140734944112,5.611227050831237,8.423190641151754,2.672073053150379,18.068016826363614
11.00421563713059,8.358549717637205,15.071453354748513,5.38042164296777,19.268914124987283,1.7068534097720578,19.01806460876733,6.298103721990271,13.317465339193593,17.95116013180204,9.592710195776814,16.910402649477962,4.900619174494423,8.29372928166196,15.30246370124826,18.647268374948723,14.619830470469033,14.2324551834706,13.774637489236781,5.548975678437078,13.338000823517866,15.10866484439786,1.1609440919447866,18.396554358809983,7.105702589917559,7.4700753700444,17.785453643669065,1.4895121219383212,14.536308840742835,7.949442341827813,14.899479861863274,4.401161229308976,19.134470769813387,6.761127476717035,4.83597568175208,0.044095044696641494,17.864424085301152,3.690944485842773,6.363589102397951,8.033049372513215,2.851151154182021,9.619717854651473,9.841730481339464,5.389138099149388,9.090530396526141,16.168283978315102,9.084239632816583,18.530365354168758,1.6119062136513196,18.480706598581556,2.5777078927136587,15.20409201640408,4.080464623092761,0.2773400676215676,0.8234746236259904,13.777390330011128,13.462276529462349,15.0778867606071,16.806047055101857,17.485166111832264,19.418166383701838,18.420761727099087,15.513963112534434,13.294731049251213,6.950362136498152,19.965119244731635,3.1378391154861296,13.253032671484686,12.489082221353723,19.1633897147127,9.25623101856653,5.506111977067225,17.6175684248711,2.68891703895334,8.329656287740839,2.162055291720193,0.49986372108499433,10.796771633379738,19.32741364896559,15.90751233863074
3.4612452102039604,0.9213156852849957,0.2949746975973344,13.37107452376916,14.134360701346687,16.720219970461873,11.910166754621816,13.242347623190547,11.651336669483213,1.3692774449434197,6.721556405337741,4.095897858495709,14.893694588952862,12.062550092100647,16.556129967778713,9.745683878944863,10.15570056271776,8.294222344922632,7.637341375937686,19.87495273703199,16.347350690695123,3.577095711150182,7.719887383276516,14.923696563666173,2.279806450939781,10.520430802904713,9.358911934675241,2.810432215588188,3.012692036999778,1.6126661246350849,14.598475452565488,5.873314023585148,18.161733061911182,15.75610893300475,10.003299094870384,5.749741199924117,11.298128327050872,17.898942355565804,16.5706808370561,0.6571109218795246,4.258891745118403,13.642087183416658,1.8649277404150855,1.7092344119359315,7.124707927826952,1.7498523951616707,4.298061863915812,2.8446850437040183,7.721226812158548,12.448848987864125,19.352675353982093,17.84662447893434,11.243019492472158,9.294871199765105,3.9944675395778595,15.043213746122841,15.25118063045184,3.5194797393170263,12.429285954703712,8.814650602426028,1.1172541965039717,6.104361449538523,0.6673675298254045,5.816914062263303,3.8746296288542093,16.72751214249162,19.300742483727305,7.365066258543019,5.568735933353066,3.5519810666594864,13.138169706928473,2.36430761575384,14.08353773102218,9.567858402516116,13.413137110507554,1.4315239163372606,9.905198292443716,18.868494135344925,17.488995705741523,5.268748559271719
18.20713566314623,11.823658132300432,13.575290740978264,16.179343019364584,3.4555703695291107,7.517227553593912,10.569414417798445,5.813200636801357,19.918343363006816,1.5483780790090251,7.426406064813014,19.177767114173456,8.056399425564935,14.487404267011206,4.648049105475176,14.054961732178391,9.291101211949028,16.437805112413137,9.223062756329847,6.420753231557946,3.5283489323582518,15.801932327946886,14.621748240798254,16.171670567485755,19.21143534854523,9.123368329912635,3.8691788620424705,4.044633439695733,10.41414884559529,19.468291116268524,12.231776749610976,18.531871379577648,13.370557929929777,0.6430236140036638,7.261345140996818,10.77121834485334,1.3153358203838716,2.55395141343971,14.733854757981895,13.130655553852623,6.298351958778097,4.881581513001962,7.887369212713273,11.141484464498035,15.473322741272188,6.45852974400934,1.2716827187136603,1.183939290652587,1.4812959929801561,8.7681629464888,12.767333175416443,19.002495967550182,0.6455848905769757,0.2550118848465055,5.78896513524763,14.183095166312379,7.26076858673506,7.525279911821681,19.92451817036046,12.065692423773237,8.208865247873199,7.236900599665459,1.074311787643678,13.920079314203528,17.856361447408553,18.157671664691854,1.5473117126209046,9.072459377299149,15.28769001917237,6.845020051095259,5.728457805277685,12.991505471348429,4.303024128941382,13.340021416192378,19.775206907483373,2.968641466362154,14.049693334856098,6.85713352447199,6.671837529912685,10.255535670260487
3.1811280677367737,7.1894158498799765,17.688105805115846,3.335512578331543,12.55531621468437,3.447146663188312,10.0156444970063,11.143869329673857,5.636798533950467,18.304811027863504,19.031341308142967,12.191748138211633,7.646803601114696,13.944103630617821,2.3212870705571986,19.706660545498814,5.847729421588761,11.640478064382293,5.522395295131803,9.013943074055717,1.6808812136533091,7.5544681384247685,7.25344074564515,12.257353587086694,19.1549946177512,5.870571338888519,14.99438039338912,2.207196423644555,8.522635411047474,9.052034725342196,17.200673668062258,13.998102856577749,5.177794130786602,10.040691865112725,2.075379859237634,4.345253757505079,0.3383570002558445,13.74313776246628,17.842785700333582,12.063135116251082,17.497642973247437,16.637860588078507,6.419653567262569,12.180954532886412,12.12899633156927,16.73039855563416,16.437096824589204,7.465504473109997,8.905278406274412,1.5094242039970585,2.959512222141265,4.875205018952505,0.4636565097041512,6.61438710055762,2.827919677102946,3.5204907316362344,18.175021288185235,12.021320183929802,0.25228331160639383,12.784496810390563,13.150662364069767,6.1968171364080105,11.958741914766655,2.7166206900469003,3.34763410617847,14.832426465667021,13.102020558880492,6.7458104042813645,7.416997512936079,12.747350833154327,12.137693092187243,2.0534759553773663,15.200902033332726,14.332599856845592,13.702408364490534,18.813206675201343,3.1338628302403415,4.777539628802863,4.097627103506987,2.2349186932939125
19.756707668643607,10.647333730326679,17.818570660290757,13.48772750135161,0.8190606192082761,12.791254491239954,1.3499347969661524,13.211684192670907,3.1395822204036428,2.04706478568647,7.608396911835024,13.352352890704628,19.449548906404438,9.911256684329839,16.956340777137882,13.606813487979014,15.657000294292194,8.896212754508356,16.401583920519357,12.494569257080892,4.1901949092171575,8.140553431796382,8.176751007491498,5.287524232166807,14.259576171424213,15.907327404008406,3.2237468999667063,5.97423020248133,14.536110237788602,17.03530264724263,1.571217709650501,18.16239988523933,18.540708384140537,9.923551832608496,19.542135198441247,2.463594257165813,3.7740618188723563,7.880417970958122,18.119347773516946,4.654910703075004,10.930160827164027,1.345378646362747,10.836870873014231,2.1563700019449183,3.77684382613124,10.461479234177716,18.77183548425537,6.3690888912932975,12.816996307978027,3.166327898301491,7.96087954716654,12.157648132437151,13.069900731667172,5.630155361902993,3.8844400182398875,17.764928755815475,15.627935139394198,4.581778630193185,15.304146992987357,19.984246352992976,3.745265920195593,17.840330309528717,0.34876737674822467,4.710013989704183,3.210025616954577,2.769752942872772,14.275716469134165,13.094975300416948,6.463528023755735,7.06098387768548,6.2431571614314185,13.87880504613712,9.982003459398888,2.090578972360533,19.257520966063993,12.599371602189738,6.591085903194081,4.624754303337832,18.192278080308046,4.239024250858772
1.4338022944437,8.43931304731113,5.773312204830761,4.795087038573489,12.187230669229992,19.56041703517896,0.5049781875848369,3.6890924569753936,0.7092843643728153,12.968259147203856,1.4584089968165137,19.92847856216833,16.201723852878818,5.225153379929768,4.929374160869666,3.3806004621310515,1.4857036369039833,18.698297494192175,12.069661955097528,3.9094507631085684,16.136766796462542,1.2015284614565092,11.344784655119264,13.147231615324884,6.359017376046793,5.898809440519921,9.825185402660955,13.681525440145021,19.883982230847785,10.50484546537701,8.821901597106034,19.295801290854385,0.9575329966609858,7.709782368886138,7.795014845290362,16.313311477404227,8.388642363240187,10.12169271683642,14.571234320306667,19.112228725434495,5.424697353055336,13.710510937967195,18.121015957642598,14.60756954267695,15.130318708225488,19.281654393616485,8.21663515463518,10.187010597049486,1.6766435187299567,8.5753216576623,0.27750295846070916,6.417330972943509,6.316676600721511,16.819996599294914,3.7770719871882696,11.707585188729773,12.976234019260719,6.91403393098205,10.183210636112442,1.15549316818087,15.445832816726934,14.718228224908197,10.043908950171334,17.99108637845411,0.10656519202523196,7.523100263510982,13.315907562579687,9.221106748740588,16.150760285427797,8.65826595184068,19.253438511851037,9.626715058537048,5.263595941769276,7.006140091052879,5.409430147376857,1.989084688895022,14.344526269086922,0.8843186386575397,19.43271740310887,8.240065525084134
10.663820403156608,9.110428730294851,3.15762642107827,15.394271550320893,15.756763136642979,4.876007515067407,10.447114750430638,5.165388170719927,0.3439430032184032,10.598144821464642,11.397057362760963,11.07191603434475,13.149027333304069,17.764324574769905,11.936322871586274,10.384746894907062,11.666213918651536,1.426527606772321,12.361222601983716,4.898295084430863,3.333222625064405,13.020390279838306,19.42556773063786,13.006126076808862,12.499160564418812,8.961791990098469,18.613048993049297,15.38865553574086,4.086002544807705,9.601147717591287,7.10476344123167,2.769062822559283,12.934706919582615,4.275329318382708,12.429612704003304,8.453763904400935,7.483147049389604,9.580997168803966,19.63897612431135,0.45914939610633754,19.264705268359716,1.9869297628829652,5.224810497679959,9.601564611022585,19.561052485483053,3.570680183756938,9.21570067761171,13.842047996135607,19.940690856235403,9.731127062857334,13.406002626402106,19.338431153751213,7.61102581318508,1.8579301077886967,0.5270270607399508,15.116270773551811,7.483436147179838,6.671178859208973,1.3800989004218178,7.380085734032596,13.22098453144232,19.56889742337689,4.610193285608178,10.965611217307092,19.75552607945988,9.433411888119181,4.767862242918399,11.104360761499494,14.917444489650782,3.426950006554972,7.743717251806377,2.7893745899487477,4.3958358763190315,17.040353535302014,19.8625163127611,17.23204851501039,10.40073233764418,15.317112739287666,6.922264674453686,0.9597914907712091
